Date,Q_Cumecs,Rainfall_mm,PET_mm
2001-12-11,0.4501,0.0,0.29
2001-12-12,0.4303,0.0,0.29
2001-12-13,0.417,0.12,0.29
2001-12-14,0.4341,2.94,0.29
2001-12-15,0.4629,1.46,0.29
2001-12-16,0.4556,0.34,0.29
2001-12-17,0.4423,0.28,0.29
2001-12-18,0.4301,0.1,0.29
2001-12-19,0.4499,2.04,0.29
2001-12-20,0.5676,12.5,0.29
2001-12-21,1.0387,6.3,0.29
2001-12-22,0.6697,8.6,0.29
2001-12-23,0.9601,3.7,0.29
2001-12-24,1.6075,5.04,0.29
2001-12-25,0.9682,3.32,0.29
2001-12-26,0.8018,7.24,0.29
2001-12-27,0.784,11.58,0.29
2001-12-28,0.9509,4.88,0.29
2001-12-29,0.8166,1.08,0.29
2001-12-30,0.7005,0.7,0.29
2001-12-31,0.6414,1.44,0.29
2002-01-01,0.6048,0.04,0.28
2002-01-02,0.5994,0.0,0.28
2002-01-03,0.5554,0.1,0.28
2002-01-04,0.5414,0.0,0.28
2002-01-05,0.5379,0.0,0.28
2002-01-06,0.574,0.0,0.28
2002-01-07,0.6908,0.0,0.28
2002-01-08,0.7481,0.22,0.28
2002-01-09,0.9064,0.0,0.28
2002-01-10,0.7211,0.1,0.28
2002-01-11,0.8008,0.9,0.28
2002-01-12,1.7306,0.28,0.28
2002-01-13,1.2072,0.0,0.28
2002-01-14,0.9599,0.08,0.28
2002-01-15,0.8311,0.0,0.28
2002-01-16,0.7693,0.18,0.28
2002-01-17,0.7141,0.08,0.28
2002-01-18,0.6874,0.74,0.28
2002-01-19,0.648,1.58,0.28
2002-01-20,0.6968,8.38,0.28
2002-01-21,1.0078,1.34,0.28
2002-01-22,0.7685,1.76,0.28
2002-01-23,1.7844,20.7,0.28
2002-01-24,1.4606,0.88,0.28
2002-01-25,0.9696,7.54,0.28
2002-01-26,1.3694,7.14,0.28
2002-01-27,1.3132,5.68,0.28
2002-01-28,2.2113,3.26,0.28
2002-01-29,1.5383,9.8,0.28
2002-01-30,1.759,0.32,0.28
2002-01-31,1.3264,5.44,0.28
2002-02-01,1.646,9.94,0.6
2002-02-02,1.4682,1.14,0.6
2002-02-03,1.9459,8.9,0.6
2002-02-04,1.4223,1.3,0.6
2002-02-05,1.2207,2.88,0.6
2002-02-06,1.0968,1.28,0.6
2002-02-07,1.0318,2.2,0.6
2002-02-08,0.9796,1.68,0.6
2002-02-09,0.9129,0.08,0.6
2002-02-10,0.8601,3.84,0.6
2002-02-11,0.9552,3.02,0.6
2002-02-12,0.8517,2.36,0.6
2002-02-13,0.8229,0.98,0.6
2002-02-14,0.7665,0.08,0.6
2002-02-15,0.7252,0.0,0.6
2002-02-16,0.7014,3.74,0.6
2002-02-17,0.7193,0.18,0.6
2002-02-18,0.7098,5.74,0.6
2002-02-19,0.8513,7.32,0.6
2002-02-20,0.9771,3.38,0.6
2002-02-21,1.1186,4.2,0.6
2002-02-22,1.2531,0.5,0.6
2002-02-23,0.7781,1.2,0.6
2002-02-24,0.7341,0.94,0.6
2002-02-25,0.8228,5.16,0.6
2002-02-26,0.8604,3.22,0.6
2002-02-27,0.7855,2.56,0.6
2002-02-28,0.7822,3.12,0.6
2002-03-01,0.8258,3.04,1.23
2002-03-02,0.875,0.42,1.23
2002-03-03,0.8814,0.46,1.23
2002-03-04,0.7633,0.72,1.23
2002-03-05,0.7267,3.28,1.23
2002-03-06,0.7458,3.62,1.23
2002-03-07,0.6979,1.4,1.23
2002-03-08,0.6845,2.0,1.23
2002-03-09,0.6589,1.72,1.23
2002-03-10,0.7066,4.68,1.23
2002-03-11,0.6562,0.22,1.23
2002-03-12,0.593,0.06,1.23
2002-03-13,0.5776,0.28,1.23
2002-03-14,0.5681,0.58,1.23
2002-03-15,0.5567,1.96,1.23
2002-03-16,0.5609,0.38,1.23
2002-03-17,0.537,0.22,1.23
2002-03-18,0.5239,1.12,1.23
2002-03-19,0.4993,0.1,1.23
2002-03-20,0.4893,3.64,1.23
2002-03-21,0.6157,8.14,1.23
2002-03-22,0.671,0.28,1.23
2002-03-23,0.5661,0.0,1.23
2002-03-24,0.5239,0.0,1.23
2002-03-25,0.491,0.0,1.23
2002-03-26,0.4631,0.0,1.23
2002-03-27,0.4447,0.0,1.23
2002-03-28,0.4281,0.08,1.23
2002-03-29,0.4157,0.0,1.23
2002-03-30,0.4078,0.04,1.23
2002-03-31,0.4016,0.0,1.23
2002-04-01,0.3925,1.56,1.8
2002-04-02,0.3927,1.32,1.8
2002-04-03,0.3737,0.0,1.8
2002-04-04,0.3605,0.0,1.8
2002-04-05,0.3471,0.0,1.8
2002-04-06,0.3374,0.0,1.8
2002-04-07,0.3284,0.0,1.8
2002-04-08,0.3245,0.88,1.8
2002-04-09,0.3129,0.58,1.8
2002-04-10,0.3097,0.0,1.8
2002-04-11,0.3385,4.98,1.8
2002-04-12,0.3202,0.28,1.8
2002-04-13,0.3049,0.24,1.8
2002-04-14,0.3118,2.78,1.8
2002-04-15,0.2978,0.0,1.8
2002-04-16,0.2807,0.04,1.8
2002-04-17,0.2725,0.0,1.8
2002-04-18,0.2696,0.0,1.8
2002-04-19,0.258,0.0,1.8
2002-04-20,0.2506,0.3,1.8
2002-04-21,0.2449,0.52,1.8
2002-04-22,0.2329,0.02,1.8
2002-04-23,0.2277,0.0,1.8
2002-04-24,0.2179,0.0,1.8
2002-04-25,0.214,0.72,1.8
2002-04-26,0.2156,0.88,1.8
2002-04-27,0.2121,0.12,1.8
2002-04-28,0.2847,7.5,1.8
2002-04-29,0.2431,0.66,1.8
2002-04-30,0.2449,3.62,1.8
2002-05-01,0.2251,1.74,2.4
2002-05-02,0.3095,10.08,2.4
2002-05-03,0.2857,1.4,2.4
2002-05-04,,0.26,2.4
2002-05-05,,0.0,2.4
2002-05-06,,0.0,2.4
2002-05-07,,1.6,2.4
2002-05-08,,0.02,2.4
2002-05-09,,0.12,2.4
2002-05-10,,0.08,2.4
2002-05-11,,0.0,2.4
2002-05-12,,1.3,2.4
2002-05-13,,4.12,2.4
2002-05-14,,0.18,2.4
2002-05-15,,2.12,2.4
2002-05-16,,0.2,2.4
2002-05-17,,0.0,2.4
2002-05-18,,3.34,2.4
2002-05-19,,0.26,2.4
2002-05-20,,4.14,2.4
2002-05-21,,12.36,2.4
2002-05-22,,3.5,2.4
2002-05-23,,1.28,2.4
2002-05-24,,6.44,2.4
2002-05-25,0.1781,0.44,2.4
2002-05-26,0.1838,8.92,2.4
2002-05-27,0.328,4.52,2.4
2002-05-28,0.2966,5.98,2.4
2002-05-29,0.3314,0.78,2.4
2002-05-30,0.2197,0.16,2.4
2002-05-31,0.1777,0.28,2.4
2002-06-01,0.1662,0.08,2.83
2002-06-02,0.1639,2.74,2.83
2002-06-03,0.1626,1.12,2.83
2002-06-04,0.1479,0.54,2.83
2002-06-05,0.1578,4.28,2.83
2002-06-06,0.1412,0.04,2.83
2002-06-07,0.1574,7.76,2.83
2002-06-08,0.1914,1.04,2.83
2002-06-09,0.1913,6.48,2.83
2002-06-10,0.182,2.16,2.83
2002-06-11,0.1563,9.22,2.83
2002-06-12,0.1496,4.14,2.83
2002-06-13,0.2175,7.76,2.83
2002-06-14,0.3198,2.84,2.83
2002-06-15,0.269,0.52,2.83
2002-06-16,0.2106,1.4,2.83
2002-06-17,0.1741,0.08,2.83
2002-06-18,0.1657,0.02,2.83
2002-06-19,0.1452,0.0,2.83
2002-06-20,0.1597,3.68,2.83
2002-06-21,0.1518,0.14,2.83
2002-06-22,0.1489,1.46,2.83
2002-06-23,0.1366,0.84,2.83
2002-06-24,0.1309,0.22,2.83
2002-06-25,0.1203,0.04,2.83
2002-06-26,0.1216,2.36,2.83
2002-06-27,0.1283,1.72,2.83
2002-06-28,0.1206,0.16,2.83
2002-06-29,0.1316,2.94,2.83
2002-06-30,0.2141,8.06,2.83
2002-07-01,0.2763,10.6,2.38
2002-07-02,0.2702,5.28,2.38
2002-07-03,0.2073,0.14,2.38
2002-07-04,0.1792,5.4,2.38
2002-07-05,0.1648,0.7,2.38
2002-07-06,0.1652,0.18,2.38
2002-07-07,0.1651,3.52,2.38
2002-07-08,0.1576,0.22,2.38
2002-07-09,0.1329,0.02,2.38
2002-07-10,0.1206,0.04,2.38
2002-07-11,0.1645,8.62,2.38
2002-07-12,0.1371,0.62,2.38
2002-07-13,0.1208,0.0,2.38
2002-07-14,0.1172,0.54,2.38
2002-07-15,0.1058,0.08,2.38
2002-07-16,0.1087,3.72,2.38
2002-07-17,0.1569,5.42,2.38
2002-07-18,0.1356,7.94,2.38
2002-07-19,0.9909,33.26,2.38
2002-07-20,2.7895,16.48,2.38
2002-07-21,0.7127,0.42,2.38
2002-07-22,0.5397,12.44,2.38
2002-07-23,1.206,1.2,2.38
2002-07-24,0.6003,0.32,2.38
2002-07-25,0.5071,1.14,2.38
2002-07-26,0.4546,0.4,2.38
2002-07-27,0.4139,0.0,2.38
2002-07-28,0.4185,14.2,2.38
2002-07-29,0.6112,3.86,2.38
2002-07-30,0.7386,10.18,2.38
2002-07-31,0.6171,0.16,2.38
2002-08-01,0.4719,0.02,2.21
2002-08-02,0.4728,12.42,2.21
2002-08-03,1.1672,16.52,2.21
2002-08-04,0.7783,0.24,2.21
2002-08-05,0.5894,0.1,2.21
2002-08-06,0.5746,8.08,2.21
2002-08-07,0.8381,12.52,2.21
2002-08-08,0.7577,1.86,2.21
2002-08-09,0.6495,2.84,2.21
2002-08-10,0.5984,2.02,2.21
2002-08-11,0.6758,8.08,2.21
2002-08-12,0.6187,0.0,2.21
2002-08-13,0.5259,0.0,2.21
2002-08-14,0.4955,1.66,2.21
2002-08-15,0.4609,0.04,2.21
2002-08-16,0.4364,0.0,2.21
2002-08-17,0.4297,0.32,2.21
2002-08-18,0.4272,2.88,2.21
2002-08-19,0.4413,5.56,2.21
2002-08-20,0.4293,4.0,2.21
2002-08-21,0.4027,0.0,2.21
2002-08-22,0.4066,1.32,2.21
2002-08-23,0.6012,12.9,2.21
2002-08-24,0.6396,0.62,2.21
2002-08-25,0.4607,0.0,2.21
2002-08-26,0.4207,0.0,2.21
2002-08-27,0.473,2.68,2.21
2002-08-28,0.4485,0.0,2.21
2002-08-29,0.4092,4.36,2.21
2002-08-30,0.8273,13.08,2.21
2002-08-31,0.6098,0.1,2.21
2002-09-01,0.4766,0.26,1.57
2002-09-02,0.4224,0.0,1.57
2002-09-03,0.4047,0.0,1.57
2002-09-04,0.4003,1.48,1.57
2002-09-05,0.3941,0.36,1.57
2002-09-06,0.3674,0.28,1.57
2002-09-07,0.9371,21.5,1.57
2002-09-08,0.9837,11.08,1.57
2002-09-09,1.0828,1.76,1.57
2002-09-10,0.7031,0.14,1.57
2002-09-11,0.5793,0.04,1.57
2002-09-12,0.5273,0.0,1.57
2002-09-13,0.4921,0.1,1.57
2002-09-14,0.4684,0.12,1.57
2002-09-15,0.4561,0.1,1.57
2002-09-16,0.4386,0.26,1.57
2002-09-17,0.4233,0.0,1.57
2002-09-18,0.4046,0.0,1.57
2002-09-19,0.3883,0.38,1.57
2002-09-20,0.3687,0.0,1.57
2002-09-21,0.3565,1.08,1.57
2002-09-22,0.3479,0.04,1.57
2002-09-23,0.3407,0.0,1.57
2002-09-24,0.3322,0.08,1.57
2002-09-25,0.3333,1.46,1.57
2002-09-26,0.3223,0.0,1.57
2002-09-27,0.3124,0.0,1.57
2002-09-28,0.3083,0.0,1.57
2002-09-29,0.3059,2.26,1.57
2002-09-30,0.3158,1.14,1.57
2002-10-01,0.3056,0.0,0.71
2002-10-02,0.3041,1.32,0.71
2002-10-03,0.3059,0.18,0.71
2002-10-04,0.3037,0.9,0.71
2002-10-05,0.2905,0.42,0.71
2002-10-06,0.2874,0.14,0.71
2002-10-07,0.2864,0.8,0.71
2002-10-08,0.2986,2.04,0.71
2002-10-09,0.2864,1.9,0.71
2002-10-10,0.2991,4.28,0.71
2002-10-11,0.3197,11.54,0.71
2002-10-12,1.152,40.0,0.71
2002-10-13,4.7355,19.78,0.71
2002-10-14,3.1367,8.32,0.71
2002-10-15,1.7573,3.02,0.71
2002-10-16,1.2579,0.86,0.71
2002-10-17,1.3839,12.78,0.71
2002-10-18,3.4709,7.16,0.71
2002-10-19,1.591,0.4,0.71
2002-10-20,1.2001,5.22,0.71
2002-10-21,4.6005,35.72,0.71
2002-10-22,14.1041,48.32,0.71
2002-10-23,9.3187,0.5,0.71
2002-10-24,4.1497,3.58,0.71
2002-10-25,5.4975,15.62,0.71
2002-10-26,3.5181,14.5,0.71
2002-10-27,5.0836,3.94,0.71
2002-10-28,2.6645,0.0,0.71
2002-10-29,2.2095,0.0,0.71
2002-10-30,1.9119,0.0,0.71
2002-10-31,1.6693,1.56,0.71
2002-11-01,1.5457,5.28,0.36
2002-11-02,2.8603,21.36,0.36
2002-11-03,2.3888,0.18,0.36
2002-11-04,1.6441,0.0,0.36
2002-11-05,1.4269,0.26,0.36
2002-11-06,1.2817,0.0,0.36
2002-11-07,1.1536,0.02,0.36
2002-11-08,1.0924,1.44,0.36
2002-11-09,1.0231,1.46,0.36
2002-11-10,1.0086,0.78,0.36
2002-11-11,0.9323,1.32,0.36
2002-11-12,0.9237,3.48,0.36
2002-11-13,1.7435,6.38,0.36
2002-11-14,6.5717,45.96,0.36
2002-11-15,6.1345,9.1,0.36
2002-11-16,3.2178,2.28,0.36
2002-11-17,2.3052,0.0,0.36
2002-11-18,1.9408,0.0,0.36
2002-11-19,1.7457,1.78,0.36
2002-11-20,3.9168,37.26,0.36
2002-11-21,9.6173,40.18,0.36
2002-11-22,8.8135,21.76,0.36
2002-11-23,7.3824,10.16,0.36
2002-11-24,4.2353,0.96,0.36
2002-11-25,3.201,0.2,0.36
2002-11-26,2.5255,4.78,0.36
2002-11-27,2.8428,10.64,0.36
2002-11-28,2.322,0.68,0.36
2002-11-29,1.9057,0.2,0.36
2002-11-30,1.7493,5.44,0.36
2002-12-01,2.4706,15.96,0.16
2002-12-02,5.3574,23.2,0.16
2002-12-03,3.3085,8.12,0.16
2002-12-04,3.1007,2.82,0.16
2002-12-05,2.4316,4.54,0.16
2002-12-06,2.2253,3.08,0.16
2002-12-07,2.0226,2.52,0.16
2002-12-08,1.789,0.58,0.16
2002-12-09,1.5884,0.48,0.16
2002-12-10,1.4382,1.06,0.16
2002-12-11,1.361,2.24,0.16
2002-12-12,1.3107,0.44,0.16
2002-12-13,1.5087,8.98,0.16
2002-12-14,1.4753,0.6,0.16
2002-12-15,1.2869,3.32,0.16
2002-12-16,1.1895,0.42,0.16
2002-12-17,1.0739,0.0,0.16
2002-12-18,0.9868,0.04,0.16
2002-12-19,0.905,0.0,0.16
2002-12-20,0.861,0.08,0.16
2002-12-21,0.8527,1.28,0.16
2002-12-22,0.8714,0.6,0.16
2002-12-23,1.2216,17.5,0.16
2002-12-24,1.2353,2.7,0.16
2002-12-25,0.9817,1.26,0.16
2002-12-26,1.1209,7.84,0.16
2002-12-27,1.1575,2.02,0.16
2002-12-28,0.9651,0.66,0.16
2002-12-29,0.9407,3.06,0.16
2002-12-30,0.8798,0.0,0.16
2002-12-31,0.8318,0.28,0.16
2003-01-01,1.1703,12.02,0.39
2003-01-02,1.135,5.46,0.39
2003-01-03,0.9165,3.28,0.39
2003-01-04,0.8436,0.68,0.39
2003-01-05,0.8039,0.4,0.39
2003-01-06,0.7694,0.3,0.39
2003-01-07,0.7124,0.12,0.39
2003-01-08,0.6936,0.34,0.39
2003-01-09,0.7064,0.0,0.39
2003-01-10,0.6758,0.04,0.39
2003-01-11,0.6434,0.04,0.39
2003-01-12,0.8918,0.98,0.39
2003-01-13,0.9685,0.0,0.39
2003-01-14,0.799,0.34,0.39
2003-01-15,0.7774,2.66,0.39
2003-01-16,0.731,1.58,0.39
2003-01-17,0.6962,0.92,0.39
2003-01-18,0.6591,0.78,0.39
2003-01-19,0.6564,0.08,0.39
2003-01-20,0.8683,7.18,0.39
2003-01-21,0.758,4.6,0.39
2003-01-22,2.1603,11.88,0.39
2003-01-23,1.1581,0.08,0.39
2003-01-24,0.9693,0.26,0.39
2003-01-25,0.8749,1.98,0.39
2003-01-26,0.8346,0.0,0.39
2003-01-27,0.8006,1.44,0.39
2003-01-28,0.9078,8.6,0.39
2003-01-29,1.0142,6.82,0.39
2003-01-30,0.8581,2.68,0.39
2003-01-31,0.7957,0.96,0.39
2003-02-01,0.768,1.78,0.37
2003-02-02,0.7365,0.44,0.37
2003-02-03,0.691,4.9,0.37
2003-02-04,0.6637,0.12,0.37
2003-02-05,0.6321,0.04,0.37
2003-02-06,0.7411,0.04,0.37
2003-02-07,1.106,0.0,0.37
2003-02-08,1.2042,0.88,0.37
2003-02-09,0.8797,0.08,0.37
2003-02-10,0.7799,0.7,0.37
2003-02-11,0.7314,0.0,0.37
2003-02-12,0.701,0.0,0.37
2003-02-13,0.6773,0.22,0.37
2003-02-14,0.6361,0.06,0.37
2003-02-15,0.6037,0.0,0.37
2003-02-16,0.5888,0.0,0.37
2003-02-17,0.5697,0.0,0.37
2003-02-18,0.5527,0.0,0.37
2003-02-19,0.5476,0.0,0.37
2003-02-20,0.5423,0.0,0.37
2003-02-21,0.5186,0.0,0.37
2003-02-22,0.5144,0.08,0.37
2003-02-23,0.5215,1.0,0.37
2003-02-24,0.4966,0.08,0.37
2003-02-25,0.4915,0.0,0.37
2003-02-26,0.4774,0.0,0.37
2003-02-27,0.4646,0.16,0.37
2003-02-28,0.4784,3.58,0.37
2003-03-01,0.5735,15.04,1.45
2003-03-02,0.9333,0.08,1.45
2003-03-03,0.6247,0.32,1.45
2003-03-04,0.5779,1.0,1.45
2003-03-05,0.5274,0.2,1.45
2003-03-06,0.4906,0.06,1.45
2003-03-07,0.4922,3.08,1.45
2003-03-08,0.482,0.04,1.45
2003-03-09,0.4612,0.44,1.45
2003-03-10,0.4427,0.38,1.45
2003-03-11,0.4642,4.38,1.45
2003-03-12,0.442,0.0,1.45
2003-03-13,0.4249,0.0,1.45
2003-03-14,0.4113,0.0,1.45
2003-03-15,0.3955,0.04,1.45
2003-03-16,0.3849,0.06,1.45
2003-03-17,0.3763,0.0,1.45
2003-03-18,0.3699,0.0,1.45
2003-03-19,0.3631,0.04,1.45
2003-03-20,0.3529,0.0,1.45
2003-03-21,0.3462,0.0,1.45
2003-03-22,0.3369,0.0,1.45
2003-03-23,0.3291,0.0,1.45
2003-03-24,0.3205,0.0,1.45
2003-03-25,0.3121,0.04,1.45
2003-03-26,0.3081,0.0,1.45
2003-03-27,0.3052,0.06,1.45
2003-03-28,0.2985,0.0,1.45
2003-03-29,0.2848,0.1,1.45
2003-03-30,0.2744,0.0,1.45
2003-03-31,0.2825,2.24,1.45
2003-04-01,0.3001,4.36,1.93
2003-04-02,0.2938,1.1,1.93
2003-04-03,0.2681,0.1,1.93
2003-04-04,0.2548,0.0,1.93
2003-04-05,0.2512,0.0,1.93
2003-04-06,0.2514,0.0,1.93
2003-04-07,0.2456,0.0,1.93
2003-04-08,0.2423,0.0,1.93
2003-04-09,0.2407,0.04,1.93
2003-04-10,0.2329,0.0,1.93
2003-04-11,0.2246,0.0,1.93
2003-04-12,0.2218,0.14,1.93
2003-04-13,0.2183,0.0,1.93
2003-04-14,0.2153,0.04,1.93
2003-04-15,0.2058,0.0,1.93
2003-04-16,0.2151,0.04,1.93
2003-04-17,0.2105,0.0,1.93
2003-04-18,0.2177,0.0,1.93
2003-04-19,0.2191,0.0,1.93
2003-04-20,0.2086,0.0,1.93
2003-04-21,0.37,24.06,1.93
2003-04-22,0.4705,0.38,1.93
2003-04-23,0.2914,0.12,1.93
2003-04-24,0.2633,0.12,1.93
2003-04-25,0.2713,5.24,1.93
2003-04-26,0.2598,0.38,1.93
2003-04-27,0.2346,0.12,1.93
2003-04-28,0.3281,11.78,1.93
2003-04-29,0.2799,1.08,1.93
2003-04-30,0.4671,12.24,1.93
2003-05-01,0.9018,22.1,2.29
2003-05-02,2.0913,9.82,2.29
2003-05-03,0.9826,2.78,2.29
2003-05-04,0.7242,1.98,2.29
2003-05-05,0.5999,0.7,2.29
2003-05-06,0.5077,0.06,2.29
2003-05-07,0.4931,5.12,2.29
2003-05-08,0.4382,0.2,2.29
2003-05-09,0.4112,0.28,2.29
2003-05-10,0.3847,0.2,2.29
2003-05-11,0.3661,1.5,2.29
2003-05-12,0.3474,0.36,2.29
2003-05-13,0.3816,8.66,2.29
2003-05-14,0.3673,0.94,2.29
2003-05-15,0.334,0.0,2.29
2003-05-16,0.4264,11.46,2.29
2003-05-17,1.0099,11.24,2.29
2003-05-18,0.7913,3.58,2.29
2003-05-19,1.2455,7.74,2.29
2003-05-20,0.987,6.54,2.29
2003-05-21,0.9603,5.04,2.29
2003-05-22,0.7668,0.44,2.29
2003-05-23,0.691,5.2,2.29
2003-05-24,1.0384,7.44,2.29
2003-05-25,0.8552,5.36,2.29
2003-05-26,0.6888,0.0,2.29
2003-05-27,0.6043,0.0,2.29
2003-05-28,0.5636,0.78,2.29
2003-05-29,0.5139,0.06,2.29
2003-05-30,0.4867,0.14,2.29
2003-05-31,0.456,0.0,2.29
2003-06-01,0.4265,0.0,3.14
2003-06-02,0.3975,0.0,3.14
2003-06-03,0.3742,0.06,3.14
2003-06-04,0.3719,3.88,3.14
2003-06-05,0.3492,0.1,3.14
2003-06-06,0.323,0.0,3.14
2003-06-07,0.3077,0.24,3.14
2003-06-08,0.3121,2.46,3.14
2003-06-09,0.2895,1.98,3.14
2003-06-10,0.2895,1.44,3.14
2003-06-11,0.26,0.98,3.14
2003-06-12,0.2622,0.52,3.14
2003-06-13,0.2457,0.04,3.14
2003-06-14,0.2385,0.08,3.14
2003-06-15,0.2259,0.0,3.14
2003-06-16,0.2181,0.0,3.14
2003-06-17,0.2843,8.34,3.14
2003-06-18,0.24,0.02,3.14
2003-06-19,0.2114,0.02,3.14
2003-06-20,0.1958,0.0,3.14
2003-06-21,0.1938,1.48,3.14
2003-06-22,0.208,2.0,3.14
2003-06-23,0.2045,0.92,3.14
2003-06-24,0.1807,0.0,3.14
2003-06-25,0.1789,0.0,3.14
2003-06-26,0.1711,0.0,3.14
2003-06-27,0.1755,1.1,3.14
2003-06-28,0.168,0.04,3.14
2003-06-29,0.1564,0.0,3.14
2003-06-30,0.1591,6.6,3.14
2003-07-01,0.1559,0.14,3.15
2003-07-02,0.1479,0.0,3.15
2003-07-03,0.1425,0.24,3.15
2003-07-04,0.131,0.0,3.15
2003-07-05,0.142,1.08,3.15
2003-07-06,0.1402,0.14,3.15
2003-07-07,0.1468,3.66,3.15
2003-07-08,0.1364,0.04,3.15
2003-07-09,0.1276,0.0,3.15
2003-07-10,0.1242,0.06,3.15
2003-07-11,0.1236,0.0,3.15
2003-07-12,0.1167,0.0,3.15
2003-07-13,0.11,0.0,3.15
2003-07-14,0.1062,0.0,3.15
2003-07-15,0.1031,0.0,3.15
2003-07-16,0.0925,0.0,3.15
2003-07-17,0.0936,1.4,3.15
2003-07-18,0.1322,5.02,3.15
2003-07-19,0.1255,3.66,3.15
2003-07-20,0.1193,1.72,3.15
2003-07-21,0.1197,1.68,3.15
2003-07-22,0.1175,0.24,3.15
2003-07-23,0.1171,0.16,3.15
2003-07-24,0.0965,0.1,3.15
2003-07-25,0.1172,5.34,3.15
2003-07-26,0.1141,0.16,3.15
2003-07-27,0.0988,0.58,3.15
2003-07-28,0.1137,3.62,3.15
2003-07-29,0.1212,1.92,3.15
2003-07-30,0.1218,1.28,3.15
2003-07-31,0.129,2.64,3.15
2003-08-01,0.1082,0.0,3.04
2003-08-02,0.1024,0.0,3.04
2003-08-03,0.0982,0.0,3.04
2003-08-04,0.0901,0.0,3.04
2003-08-05,0.0941,0.16,3.04
2003-08-06,0.0889,0.04,3.04
2003-08-07,0.0811,0.0,3.04
2003-08-08,0.0741,0.0,3.04
2003-08-09,0.0727,0.52,3.04
2003-08-10,0.092,1.2,3.04
2003-08-11,0.0852,0.0,3.04
2003-08-12,0.086,0.0,3.04
2003-08-13,0.0805,0.24,3.04
2003-08-14,0.0768,0.0,3.04
2003-08-15,0.0826,0.0,3.04
2003-08-16,0.0823,0.0,3.04
2003-08-17,0.0838,1.3,3.04
2003-08-18,0.0793,0.12,3.04
2003-08-19,0.0738,0.02,3.04
2003-08-20,0.0825,2.92,3.04
2003-08-21,0.0922,0.14,3.04
2003-08-22,0.0782,0.02,3.04
2003-08-23,0.074,0.0,3.04
2003-08-24,0.0807,0.0,3.04
2003-08-25,0.082,0.04,3.04
2003-08-26,0.0802,0.0,3.04
2003-08-27,0.0854,1.72,3.04
2003-08-28,0.1144,4.54,3.04
2003-08-29,0.1191,3.18,3.04
2003-08-30,0.1088,1.56,3.04
2003-08-31,0.1069,0.58,3.04
2003-09-01,0.0982,0.0,1.95
2003-09-02,0.0952,0.0,1.95
2003-09-03,0.0902,0.0,1.95
2003-09-04,0.0867,0.0,1.95
2003-09-05,0.0851,0.16,1.95
2003-09-06,0.1049,3.04,1.95
2003-09-07,0.1021,2.2,1.95
2003-09-08,0.0969,0.02,1.95
2003-09-09,0.1111,2.76,1.95
2003-09-10,0.1031,0.06,1.95
2003-09-11,0.1061,0.4,1.95
2003-09-12,0.0956,0.32,1.95
2003-09-13,0.0953,0.0,1.95
2003-09-14,0.0924,0.1,1.95
2003-09-15,0.0861,0.0,1.95
2003-09-16,0.0872,0.0,1.95
2003-09-17,0.0814,0.0,1.95
2003-09-18,0.1237,0.4,1.95
2003-09-19,0.1246,1.74,1.95
2003-09-20,0.1578,1.36,1.95
2003-09-21,0.1502,3.64,1.95
2003-09-22,0.1476,1.8,1.95
2003-09-23,0.1403,0.36,1.95
2003-09-24,0.1473,0.04,1.95
2003-09-25,0.1446,2.44,1.95
2003-09-26,0.1422,0.12,1.95
2003-09-27,0.17,1.92,1.95
2003-09-28,0.1598,0.76,1.95
2003-09-29,0.1641,1.44,1.95
2003-09-30,0.1537,0.04,1.95
2003-10-01,0.1468,0.02,1.1
2003-10-02,0.1438,0.1,1.1
2003-10-03,0.1399,1.76,1.1
2003-10-04,0.1567,3.68,1.1
2003-10-05,0.1559,1.26,1.1
2003-10-06,0.1552,2.36,1.1
2003-10-07,0.1467,0.24,1.1
2003-10-08,0.1421,1.8,1.1
2003-10-09,0.1473,0.0,1.1
2003-10-10,0.1354,0.18,1.1
2003-10-11,0.14,0.0,1.1
2003-10-12,0.1437,0.08,1.1
2003-10-13,0.1446,0.0,1.1
2003-10-14,0.1438,0.0,1.1
2003-10-15,0.1407,0.0,1.1
2003-10-16,0.1528,0.18,1.1
2003-10-17,0.1486,0.08,1.1
2003-10-18,0.1523,2.02,1.1
2003-10-19,0.1668,2.88,1.1
2003-10-20,0.1883,2.32,1.1
2003-10-21,0.1915,1.28,1.1
2003-10-22,0.2468,8.2,1.1
2003-10-23,0.2178,1.78,1.1
2003-10-24,0.2096,1.74,1.1
2003-10-25,0.2897,6.9,1.1
2003-10-26,0.2864,0.04,1.1
2003-10-27,0.2147,0.16,1.1
2003-10-28,0.1959,0.0,1.1
2003-10-29,0.189,0.14,1.1
2003-10-30,0.1907,2.12,1.1
2003-10-31,0.2565,8.08,1.1
2003-11-01,0.2663,1.5,0.44
2003-11-02,0.2302,0.38,0.44
2003-11-03,0.204,0.1,0.44
2003-11-04,0.1984,0.9,0.44
2003-11-05,0.1904,0.02,0.44
2003-11-06,0.1813,0.0,0.44
2003-11-07,0.1777,0.0,0.44
2003-11-08,0.19,8.1,0.44
2003-11-09,0.27,1.62,0.44
2003-11-10,0.2273,0.02,0.44
2003-11-11,0.2375,9.84,0.44
2003-11-12,0.2948,0.32,0.44
2003-11-13,0.2301,4.02,0.44
2003-11-14,0.3582,7.5,0.44
2003-11-15,0.2768,0.12,0.44
